Player_ID,PassesCompleted,PassesAttempted,PasCompleted%,PassingDist,Progressive_PassesDist,ShortPasses,ShortPassesAtt,ShortPasses%,MediumPasses,MediumPassesAtt,MediumPasses%,LongPasses,LongPassesAtt,LongPasses%,Assists,PassesLeadingtoShot,Passes_into_final3rd
2345,21.8,38.2,57.1,319.4,111.8,12.4,15.8,78.8,7.88,14.2,55.3,0.91,3.64,25,0,0,1.82
2346,26.6,39.6,67.4,418.3,149.9,14,18.4,76,9.1,12.7,71.8,2.24,4.7,47.6,0.22,1.42,2.84
2347,29.8,39.3,75.9,559.6,196.1,13.2,14.5,91.4,13,16.6,78.5,3.39,6.61,51.4,0.36,0.54,2.68
2348,19.4,29.7,65.2,283.1,96.9,11.8,14.8,79.9,6.06,9.26,65.5,0.64,2.02,31.6,0.11,0.85,1.91
2349,72,80.7,89.3,1236.7,320.3,34,36,94.4,30.7,33.7,91.1,6.33,9,70.4,0,0.33,4
2350,31.4,40,78.6,470,101.4,17.1,20,85.7,12.9,15.7,81.8,0,1.43,0,0,2.86,4.29
2351,9,23,39.1,82,32,7,8,87.5,1,7,14.3,0,3,0,0,1,0
2352,47.5,57.1,83.2,962.1,376,14.7,16.4,90.2,25.7,29.2,88.1,6.78,9.83,69,0,0.25,3.22
2353,34.2,41.7,82,536.7,105.8,18.8,22.9,81.8,12.9,14.2,91.2,1.25,2.92,42.9,0,0.42,4.58
2354,47.4,60.3,7.87E+01,1043.1,392.9,18.6,20.6,90.3,16.3,20.3,80.3,12.3,17.7,69.4,0.29,2.29,2.86
2355,46,56,82.1,796,214,18,20,90,26,34,76.5,2,2,100,0,0,6
2356,24.3,30,81.1,537.7,229.3,6.67,7.67,87,12.7,14.7,86.4,5,6.67,75,0,0.67,1.33
2357,23.3,31.2,74.7,300.2,69.8,14,16.8,83.6,6.61,8.74,75.7,0.94,1.42,66.7,0.16,1.73,1.34
2358,38.3,50.7,75.5,617.2,167.8,20.9,24.8,84.2,12.8,15.7,81.9,3.26,5.43,60,0.22,0.65,2.83
2359,29.8,37.9,78.7,455.8,133.2,15.7,18.7,83.8,10.7,12.7,84.1,1.82,2.93,62.1,0.61,2.02,3.03
2360,39.8,56.9,70,737.8,267.4,18.4,21.9,83.8,14,19.4,72.4,6.16,11.9,52,0.06,2.38,5.29
2361,44.2,56.4,78.3,719,295.1,24.2,27.6,87.8,15.6,19.5,80.4,3.82,6.95,54.9,0.08,1.07,2.9
2362,75.6,80.3,94.1,1287.1,379.2,35,36.3,96.4,34,35.6,95.3,5.5,6.56,83.7,0.15,0.38,5.73
2363,12,17.7,6.79E+01,154.6,19.2,7.12,10,71.2,2.97,4.41,67.3,0.54,0.99,54.5,0.27,0.63,0.54
2364,20.5,33.5,61.2,376.2,117.5,10.3,13.1,78.4,6.1,9.75,62.6,3.58,7.74,46.3,0,1.45,2.2
2365,13.2,22.6,58.1,154.7,15.8,10,14.2,70.4,2.63,4.74,55.6,0,0.53,0,0,0.53,0.53
2366,45.4,57.5,78.9,646.7,293.4,26.6,30.1,88.4,15.6,19.7,79.2,1.77,4.03,44,0.05,0.65,4.14
2367,9.72,13.1,74.5,121.3,11.7,6.11,7.36,83,2.08,3.47,60,0.56,0.83,66.7,0,0.83,0.56
2368,36.5,52.5,69.5,629.1,283.5,18.9,22.3,84.8,12.6,16.3,77.3,3.9,10.5,37.1,0,1.5,3.2
2369,46.7,53.3,87.5,493.3,90,40,40,100,6.67,6.67,100,0,6.67,0,0,0,0
2370,20,30,66.7,280,60,10,10,100,10,20,50,0,0,0,0,0,0
2371,73.3,79.2,92.6,1333.3,486.7,34.2,35.8,95.3,29.2,32.5,89.7,8.33,8.33,100,0,0.83,6.67
2372,19.4,30.2,64.3,279.2,54.4,11.1,15.6,71.2,4.65,7.11,65.3,1.83,2.89,63.4,0.28,1.2,1.13
2373,70.6,78.9,89.5,1291.9,417.3,29.5,31.5,93.8,31,34,91.3,8.28,10.2,80.9,0.16,0.7,4.45
2374,18.3,25.8,70.9,339.3,122,7.75,9,86.1,7.75,9.75,79.5,2.25,4,56.3,0,0.75,3.5
2375,20.7,31.3,66,353.3,67.3,10.7,16,66.7,6,7.33,81.8,3.33,4.67,71.4,0,1.33,2
2376,35.3,43.1,81.9,628.1,115.3,17.8,20.3,87.7,11.9,13.3,89.6,4.44,6.11,72.7,0,1.67,1.94
2377,22.5,30.1,74.8,278.5,73.9,15.2,18.9,80.3,5.2,6.4,81.3,0.67,1.87,35.7,0.13,0.93,1.33
2378,24.3,32.3,75.4,400,131.4,12.8,15.2,84.5,8.58,10.8,79.8,1.98,3.87,51.2,0,0.38,3.02
2379,9.66,22.4,43.1,130,43.1,6.21,12.4,50,2.76,6.21,44.4,0.34,1.03,33.3,0,0.34,1.38
2380,48.6,59.7,81.3,798.3,191.4,28.6,30,95.2,15.4,20.6,75,4.29,7.71,55.6,0.29,2.29,3.14
2381,17.6,25.4,69.4,277.5,91.3,8.39,11.1,75.8,6.43,8.48,75.8,1.7,3.3,51.4,0.36,1.34,1.61
2382,27.5,30,91.7,370,92.5,17.5,20,87.5,7.5,7.5,100,0,0,0,0,0,2.5
2383,79,91,86.8,1353,314,43,47,91.5,28,32,87.5,7,9,77.8,0,0,6
2384,42.4,55.1,77,642.8,250.1,22.3,26.8,83.3,16.2,20.2,80.1,2.04,3.68,55.4,0,0.39,3.82
2385,21.9,28.5,76.8,648.9,454.1,2.69,2.69,100,10.8,10.8,99.4,8.41,14.8,57,0,0,0.21
2386,44.2,55.5,79.6,741.6,203.1,23.7,27.4,86.6,13.7,16.5,83.1,5.07,7.4,68.5,0.53,2.6,3.67
2387,13.2,18.8,70,166.3,19.9,8.31,10.1,81.9,3.52,5.42,64.9,0.35,0.56,62.5,0.07,1.34,0.35
2388,20,20,100,210,0,20,20,100,0,0,0,0,0,0,0,0,0
2389,51.1,59.7,85.5,799.1,263.6,25.6,27.9,91.8,21.8,25.3,86,2.13,3.76,56.8,0.15,0.81,4.06
2390,51.6,57.9,89.1,955.1,336.7,19,20.2,94,28.1,30.4,92.5,4.28,6.39,67,0,0.3,1.87
2391,38,43.3,87.7,718.7,122.7,15.3,16.7,92,16,18,88.9,6,6.67,90,0,2,2
2392,63.2,71.1,88.9,955.3,263.7,30,34.7,86.4,27.9,28.9,96.4,2.11,2.63,80,0.53,0.53,4.74
2393,48.5,57,85,863.8,245.2,21.1,24.2,87.4,19.9,22.2,89.9,5.76,7.48,77,0.13,1.19,6.36
2394,42,47.3,88.7,771.5,248.4,13.7,14.7,93.2,24.5,26,94.6,2.73,5.41,50.4,0.05,0.14,1
2395,22.6,30.5,74.3,401.2,122.9,9.94,12.7,78.3,9.83,12,81.8,2.36,3.97,59.4,0,0.69,2.53
2396,48.8,54.4,89.7,781.9,315,25.6,28.1,91.1,19.4,21.3,91.2,3.13,4.38,71.4,0,0,2.5
2397,44.9,52.3,85.9,824.4,201.8,20,21.9,91.1,17.8,19.5,91.3,6.36,9.35,68.1,0,1.04,4.42
2398,58.5,68.3,85.6,1104.3,447.8,21.8,24,91.1,29.7,32.2,92.1,6.38,10.6,60.4,0,0.2,4.54
2399,58.5,67.4,86.8,1046.7,374.5,27,29,92.9,21.6,23.8,90.6,7.5,11.3,66.1,0,1.52,6.07
2400,46,60.2,76.3,753,312.6,22.8,26.2,87,19.8,22.6,87.7,2.77,9.36,29.5,0,1.49,3.4
2401,42.7,50.6,84.3,857.6,325.8,14,15.3,91,23.2,25.9,89.7,5.24,8.67,60.4,0,0.38,2.95
2402,27.3,34.9,78.2,800,572.5,3.6,3.6,100,12.7,13,97.4,10.9,17.9,61,0.07,0.13,0.6
2403,50,56,89.3,757,260,30,33,90.9,19,20,95,1,2,50,0,0,5
2404,41.5,52.8,78.6,625.3,211.7,24.5,27.5,89,13.6,18.2,74.4,2.12,3.76,56.5,0,1.03,2.55
2405,24,35.1,68.4,385.6,100.3,13.6,16.5,82.6,7.19,10.2,70.5,2.26,5.68,39.8,0.27,1.03,1.37
2406,32.1,44.6,72,488.1,160.3,18.3,22.3,81.9,10.6,14.9,71,1.73,4.42,39.1,0.1,0.48,1.83
2407,65.5,70.5,92.9,1059.8,321.5,33.1,34.5,95.8,26.9,29.2,91.9,3.98,4.66,85.5,0.17,0.85,5.51
2408,34.6,42.1,82.2,498.9,70,20.4,22.9,89.1,12.9,15.4,83.7,1.07,1.07,100,0,1.43,1.79
2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,36.9,50.1,73.6,590.2,216.3,20.4,22.3,91.4,12,16.5,72.7,3.33,8.57,38.9,0.24,1.55,2.5
2411,32,37.8,84.8,791,539.9,6.3,6.4,98.4,16.6,17,97.9,8.9,14.2,62.7,0,0.05,0.3
2412,11.1,16.8,65.7,154.9,23.1,5.85,7.82,74.8,3.87,5.7,67.9,0.42,0.7,60,0,0.77,0.77
2413,24.7,35.9,68.8,447.1,159,9.31,12.6,74,11.6,15.3,75.3,2.41,4.83,50,0,0.86,1.9
2414,27.6,36.4,75.9,777.4,527.9,5.17,5.17,100,11.9,12.2,97.7,10.4,18.7,55.8,0,0,0.44
2415,32.1,40,80.2,506.7,120.8,18.3,20,91.7,9.58,12.9,74.2,3.33,4.17,80,0,0.42,2.08
2416,30.4,41,74.1,462.2,106.2,15.6,20.5,76.2,9.93,12.7,78.1,2.59,3.54,73.1,0.27,1.77,2.65
2417,69.2,83.2,83.1,1297.6,389.5,26.2,28.1,93.3,33.2,39.2,84.8,7.57,11.9,63.6,0,2.97,4.59
2418,22.2,29.4,75.5,245,18.9,16.1,19.4,82.9,3.89,5.56,70,0.56,1.11,50,0,0,0.56
2419,30.7,40.6,75.8,460.7,103.7,16.5,19,86.8,11.2,14.6,76.7,1.46,3.98,36.7,0.16,0.81,2.03
2420,39.7,54.2,73.2,630.2,255.3,21.2,24.6,86,15.1,20.7,72.9,2.68,5.41,49.4,0.25,0.96,2.42
2421,10,55,18.2,245,175,0,5,0,10,25,40,0,15,0,0,0,5
2422,65.9,73.2,90.1,1329.3,448.5,18.3,19.5,93.7,39,41.9,93.2,7.4,9.63,76.8,0,0.27,7.03
2423,48.1,61.5,78.1,1030.4,298.8,11.9,15.4,77.5,29.2,33.8,86.4,6.92,11.2,62.1,0,0.38,3.08
2424,36,41,87.8,755.3,230,8.33,10,83.3,24,26.3,91.1,3.67,4.67,78.6,0,0,1.33
2425,15.2,24,63.3,254.3,55.5,7.76,10.5,73.8,5.69,7.24,78.6,1.21,2.76,43.8,0.17,0.52,1.03
2426,36.2,45.7,79.2,554.1,194.8,19.3,22.3,86.8,13.3,16.6,80.2,1.8,3.28,55,0.16,1.48,4.92
2427,47.1,59.2,79.6,733.8,311,26.1,29.5,88.5,18.2,22.1,82.4,2.6,4.68,55.6,0,0.39,3.38
2428,41.3,50.4,81.9,645.9,152.5,20.6,24.1,85.3,15.5,18.4,84.3,2.79,3.94,70.7,0.19,1.63,2.4
2429,37.1,53.6,69.3,620.7,159.3,19.3,24.3,79.4,12.9,17.9,72,4.29,6.43,66.7,0,1.43,7.14
2430,13.2,19.8,66.7,181.8,64.4,8.6,11.6,74.1,3.8,5.8,65.5,0.4,1,40,0.2,0.4,1.8
2431,27.2,35.7,76.3,397.2,124.5,15.5,18.9,82.2,8.98,11.2,80,1.33,2.35,56.5,0.1,0.71,3.57
2432,12.9,17.7,73.1,168.5,31.1,7.71,9.66,79.8,3.74,4.92,76.1,0.28,0.56,50,0.17,0.84,0.45
2433,42.5,49.8,85.4,685.1,161,21.1,23.5,90.1,16.9,18.9,89.8,3.07,4.66,65.9,0.17,1.08,3.52
2434,20,25.7,77.8,305.7,5.71,10,12.9,77.8,7.14,8.57,83.3,1.43,2.86,50,0,0,0
2435,53.9,65.5,82.3,893.1,302,26,28.9,89.8,21.1,24.4,86.4,5.03,8.14,61.7,0.05,1.31,6.78
2436,42.9,58.1,73.8,794.6,254,17.9,21,85.3,20.4,25.4,80.3,4.04,8.46,47.7,0,0.58,4.62
2437,11.1,19.7,56.5,161.1,42.4,6.51,10.3,63.3,3.49,5.57,62.7,0.66,1.23,53.8,0.09,1.13,0.94
2438,58.2,66.3,87.8,1118.8,433.5,19.8,20.7,96,32.3,34.3,94.2,5.23,9.44,55.4,0,0.21,3.54
2439,26.3,39.6,66.5,414.4,189.9,14.9,17.4,85.6,10.1,15,67.6,1.03,4.71,21.9,0,0.59,1.47
2440,36.3,41.3,87.9,652.5,218.8,12.5,13.8,90.9,18.8,18.8,100,3.75,5,75,0,1.25,7.5
2441,13.8,21.9,62.9,221.9,56.3,5.63,9.38,60,6.88,10,68.8,0.63,0.63,100,0,0.63,3.13
2442,32.9,41.1,79.9,531.9,88.7,17.3,20.9,83.1,12.1,14.2,85,2.4,3.2,75,0.13,1.73,1.93
2443,76,85.5,88.9,1398.7,414.9,31,33.9,91.4,31.9,35,91.1,10.2,12.2,83.3,0,1.55,10.8
2444,45.1,53.6,84.1,745,272,22.5,25,90,17.9,20.3,88.1,3.8,5.67,67,0.05,1.02,4.01
2445,39.1,50.4,77.7,737.5,274.2,16.4,18.4,89.2,17.7,20.9,84.6,4.66,9.38,49.7,0.06,0.87,4.1
2446,7.5,12.5,60,87.5,40,2.5,5,50,2.5,5,50,0,0,0,0,2.5,0
2447,13,21.5,60.6,196.2,54.6,7.72,10.2,75.5,3.7,5.98,61.8,1.09,2.5,43.5,0.22,1.3,0.54
2448,50.2,60.2,83.4,874,293,20.5,23.3,88,23.9,27.7,86.1,4.39,6.67,65.8,0.18,0.7,5.79
2449,41.1,50.4,81.6,777.8,267,15.2,17.8,85.4,22.6,24.8,91,3.33,7.41,45,0,0,0.37
2450,52,59.3,87.7,1083.3,333.4,16.4,17.7,92.9,26.7,28.8,92.7,8.57,11.3,75.8,0,0.17,2.8
2451,29.9,42,71.2,556.2,189.1,12.2,15.1,81,12.4,15.6,79.3,4.25,8.62,49.3,0.23,1.95,3.85
2452,14.6,24.9,58.7,183.6,61.6,9.2,13.5,68,3.32,5.98,55.5,0.65,1.31,50,0.15,0.95,1.71
2453,10,20,50,150,45,5,10,50,5,5,100,0,5,0,0,0,0
2454,53.6,70.9,75.6,874.5,217.3,25.5,28.2,90.3,25.5,29.1,87.5,2.73,7.27,37.5,0,0.91,4.55
2455,27.6,35.1,78.7,390.7,74.4,17.5,20,87.5,7.78,9.58,81.2,1.67,2.78,60,0,0.97,0.97
2456,39.7,50.3,79,674.1,166.3,21.4,24.4,87.9,12.2,15.4,79.2,4.74,7.12,66.7,0.06,1.41,4.68
2457,54.7,63,86.8,1133.8,380.8,17,18.6,91.5,28.8,31.1,92.6,8.35,11.9,70.3,0,0.59,6.12
2458,120,130,92.3,2230,500,50,50,100,20,30,66.7,30,30,100,0,20,0
2459,33.7,41.1,81.9,531.1,147.2,17.7,20.3,87,12.8,15,85.2,2.1,3.53,59.3,0,0.18,2.87
2460,1,1,100,17,0,0,0,0,1,1,100,0,0,0,0,0,0
2461,44.4,56.1,79.2,765,211.7,16.1,18.9,85.3,23.9,28.9,82.7,2.78,5,55.6,0,0,3.89
2462,36,44.4,81,708.9,207.5,12.9,15.1,85.7,15.1,17.2,87.5,6.42,8.94,71.8,0,0.14,3.12
2463,40,47.5,84.2,728.8,197.5,12.5,16.3,76.9,26.3,28.8,91.3,1.25,2.5,50,0,0,3.75
2464,47.4,53.1,89.4,976.7,306.7,11.8,14.1,83.6,27.2,29.2,93,7.44,8.21,90.6,0,0.77,3.59
2465,18.5,28.9,64,317.3,116.7,8.7,12.2,71.3,7.4,10.1,73.6,1.81,3.67,49.2,0,0.45,2.94
2466,16.3,23,70.7,194.9,33.7,12.6,15.3,81.8,2.56,4.19,61.1,0.23,0.47,50,0,0.23,0.93
2467,19.6,30,65.3,284.6,70.1,12.3,16.6,74.1,5,7.6,65.8,1.3,2.6,50,0.1,1.3,1.1
2468,22.6,29.1,77.6,381.6,127.4,10.2,12.3,83,10.9,12.6,87,1.16,2.33,50,0.23,0.23,3.72
2469,39.2,50.4,77.8,706,320.4,14.8,17.2,86,17.2,21.6,79.6,4.4,7.2,61.1,0,0.8,3.2
2470,59.5,70.1,84.9,1048.7,320.7,24.3,27,90.2,29.8,34,87.6,4.59,7.24,63.4,0.11,0.77,5.3
2471,17.4,26.2,66.3,453.2,295.7,3.67,3.72,98.5,8.67,8.83,98.1,4.94,13.3,37.1,0,0,0.22
2472,23.2,30.9,75.3,687.7,498.1,7.9,7.9,100,7.81,7.9,98.8,7.43,15,49.7,0,0,0.38
2473,34,42.1,80.9,466.6,126.3,21.1,23.3,90.7,9.7,11.9,81.3,1.72,3.51,48.9,0.22,1.72,4.4
2474,48.6,54.3,89.5,708.1,170.5,28.6,30,95.2,17.4,20.5,84.9,1.67,2.14,77.8,0,0.48,4.29
2475,29.1,48,60.7,511.6,216.2,13.3,16.1,82.7,11.7,16.7,70.3,3.08,12.3,25.2,0.38,1.58,2.26
2476,52.2,73.1,71.4,996.8,437.2,22.9,26.1,87.5,19.6,26,75.4,8.8,17.5,50.4,0.18,3,4.56
2477,36.5,43,84.9,759.5,269,8,8.5,94.1,24,26.5,90.6,3.5,6.5,53.8,0,0,0.5
2478,37.5,50,75,577.5,136.3,17.5,18.8,93.3,18.8,23.8,78.9,1.25,5,25,0,1.25,0
2479,26,36.2,71.6,426.2,131.5,13.6,16.2,84.3,8.49,12.2,69.7,2.74,4.32,63.5,0.14,1.58,2.88
2480,50.5,63.2,79.9,791.1,231,24.9,28.3,88,22.1,28.2,78.6,2.26,3.84,58.8,0.34,0.68,3.22
2481,15.4,23.8,64.9,176.3,29.6,10.8,17.1,63.4,3.75,5,75,0,0,0,0.42,1.25,1.25
2482,55.2,72,76.7,952.2,247,26.4,30.4,86.8,20.4,24.6,82.9,6.8,13,52.3,0.6,2.6,2.2
2483,40,50,80,740,250,20,20,100,20,20,100,0,0,0,0,10,0
2484,28,36,77.8,380,92,14,16,87.5,8,10,80,2,2,100,0,2,0
2485,28.2,39.5,71.3,630.9,209.1,6.36,8.18,77.8,16.4,19.1,85.7,5,11.8,42.3,0,0,2.73
2486,33.3,39.2,85.1,589.2,94.2,16.7,19.2,87,11.7,11.7,100,4.17,7.5,55.6,0,1.67,2.5
2487,45.8,57.4,79.7,847.8,310.7,16,17.9,89.4,25.4,29.1,87.1,3.69,8.27,44.6,0,0.11,2.12
2488,31.2,38,82.1,456.7,164.3,18.2,20.8,87.3,10.9,13,84,1.29,1.6,80.8,0.12,1.41,2.27
2489,7.56,10.7,70.8,93.1,10.7,4.89,6.44,75.9,2,2.67,75,0,0.22,0,0.22,0.44,0.44
2490,41.2,48,85.8,782.4,167.7,15.3,18.5,82.7,20.2,21.9,92.5,5.05,6.04,83.6,0,0,2.97
2491,36.7,43.7,84,760.7,510.3,13.7,13.7,100,17.7,18,98.1,5.33,11.7,45.7,0,0,0
2492,40,50,80,520,70,30,30,100,10,20,50,0,0,0,0,0,10
2493,31,38,81.7,594.9,212.4,11.7,13.8,84.8,14,15,93,4.57,7.43,61.5,0,0.1,2.57
2494,14.4,22.5,64.1,169.9,35.8,9.43,12.7,74.5,3.07,5.99,51.3,0.47,0.89,52.9,0.16,0.68,1.09
2495,17.3,21.2,81.8,188.5,43.1,11.9,13.8,86.1,3.08,3.85,80,0.38,0.77,50,0,1.92,0.38
2496,30.4,42.1,72.3,515.4,158,16.2,18.8,86.5,9.71,13.5,72,3.41,7.03,48.5,0.22,1.74,2.17
2497,78.8,87.8,89.8,1610.6,595.8,22,23.8,92.4,47.2,49.8,94.8,9.31,12.9,72.1,0.05,0.32,8.52
2498,31.8,39.4,80.8,625.6,160.5,8.51,10.1,84.1,21.3,23.1,92,1.84,5.06,36.4,0,0.11,0.57
2499,13.6,20,68.2,174.5,17.3,6.36,9.09,70,5.45,5.45,100,0,1.82,0,0,0,0.91
2500,37.9,47.6,79.6,644.5,242.1,16.1,18.8,85.5,16.7,18.5,90.2,3.33,6.67,50,0.3,0.3,3.64
2501,37.9,52.3,72.4,710,296.5,17,19.8,85.9,15.3,19.1,80.5,5.12,10,51.2,0,1.16,2.09
2502,22,30,73.3,362,84,10,14,71.4,10,10,100,2,6,33.3,0,0,4
2503,22.2,30.6,72.6,341.5,105.1,11.9,15,79.4,7.94,11.6,68.4,1.47,2.21,66.7,0,0.74,1.47
2504,22.1,30.5,72.4,322.6,83.7,15.3,17.9,85.3,3.68,6.84,53.8,2.11,2.11,100,0,1.05,0.53
2505,36.8,44.6,82.4,679.3,217.3,16,18.4,87.2,15.5,18.2,85.4,4.71,6.91,68.1,0,0.81,6.1
2506,21,37,56.7,388.9,189,9.04,11.4,79.4,8.49,14.5,58.5,2.77,7.47,37.1,0.06,1.45,1.99
2507,28.6,32.8,87.1,413.9,91.3,17,18.3,93.2,7.97,9.22,86.4,2.03,2.34,86.7,0.31,2.34,0.94
2508,30,46,65.2,426,78,18,20,90,8,12,66.7,2,10,20,0,0,2
2509,30.2,43.1,69.9,502.9,220.3,14.5,18,80.3,11.7,16.1,72.8,2.89,6.28,46.1,0,0.41,1.57
2510,43.2,51.5,83.9,794.6,310.5,16.8,18,93.2,21.7,24.4,89,4.39,7.8,56.3,0.24,0.24,2.2
2511,32.3,40.1,80.6,623.7,259.5,12.9,14.2,90.9,14.9,17,87.7,4.21,7.7,54.7,0,0.11,2.08
2512,29.6,38.7,76.4,447.4,100.9,17.8,21.7,82,9.57,12.6,75.9,1.74,2.17,80,0.43,1.3,3.48
2513,26.7,33.3,80,407.4,101.9,13.3,14.8,90,9.26,11.9,78.1,2.22,3.33,66.7,0,0.74,4.44
2514,49.5,56.4,87.9,751.5,144.3,29,30.6,94.8,15.2,17.4,87.5,3.82,5.24,73,0.12,1.76,3.82
2515,71.5,80.3,89.1,1417.9,504.7,24.1,25.9,93,39,42.1,92.7,7.76,11,70.7,0,0.12,5.52
2516,48.5,61.4,79.1,842.6,301.3,22.4,25.8,86.8,19,23.2,81.7,5.14,8.75,58.7,0.21,0.9,4.93
2517,47.2,54.6,86.4,900.7,288.7,15.1,16.7,90.5,28.1,30.3,92.7,3.4,6.46,52.7,0,0.21,4.17
2518,6.64,12.5,53,97.3,20.5,3.05,4.96,61.5,2.44,4.5,54.2,0.38,0.76,50,0.31,0.69,0.53
2519,13.4,26.8,50,229.8,80.5,5.71,8.21,69.6,6.61,13.6,48.7,0.54,2.68,20,0.18,0.89,1.79
2520,29.1,39.7,73.4,493.4,173.3,12.7,15.7,80.9,14.6,17.3,84.3,1.43,5,28.6,0,0.14,1.86
2521,41.6,52.1,79.8,514.2,182.1,32.1,34.7,92.4,8.42,12.6,66.7,0.53,2.63,20,0,0.53,2.11
2522,43,53,81.1,743,324,22,26,84.6,14,17,82.4,4,6,66.7,0,2,7
2523,65.1,74.7,87.2,979.8,219.1,37.2,40,93.1,22.1,25.5,86.7,3.83,5.53,69.2,0,1.91,2.55
2524,42.7,50.8,84,632.2,174.4,23.7,26.4,89.8,14.9,17.1,87,2.41,4.17,57.8,0,0.28,4.17
2525,25.9,34.4,75.3,405.6,124.1,13.5,16.5,81.6,8.96,12.2,73.6,2.26,3.39,66.7,0.17,0.78,2.96
2526,22.9,37.1,61.5,408.6,105.7,8.57,10,85.7,10,12.9,77.8,4.29,11.4,37.5,0,0,0
2527,40.8,50.9,80.1,908.2,397.8,9.78,11.4,85.5,23.3,26,89.5,7.27,12.1,60.1,0,0.14,2.52
2528,33.3,46.4,71.8,671.1,261.1,12.7,14.7,86.2,14.4,17.2,83.3,5.64,11.9,47.3,0,1.28,3.62
2529,54.6,65.6,83.3,965,321.2,21.8,24.1,90.2,28,31.8,88.3,3.92,6.99,56.1,0.07,0.39,7.71
2530,46.4,53.1,87.3,952.9,317.1,12.8,14.1,90.8,27.9,29.6,94.6,5.3,8.1,65.4,0.05,0.2,2.8
2531,50.6,56.9,89,972.5,261.3,23.1,24.4,94.9,16.9,19.4,87.1,9.38,10.6,88.2,0,0.63,6.88
2532,52.4,62.9,83.3,971.6,307.1,23.1,24.2,95.3,23.1,26.3,87.7,6.29,10.8,58.2,0.16,0.97,4.35
2533,20.2,33.4,60.5,331.7,112.6,9.62,13.8,69.9,8.49,12.5,68.2,1.7,5.47,31,0,1.51,0.75
2534,23.1,37.5,61.7,421.6,158.4,12.2,15.6,77.9,6.18,9.27,66.7,3.64,8,45.5,0,1.64,3.64
2535,34.4,42.1,81.7,731.3,257.9,7.29,8.54,85.4,23.3,24.6,94.9,3.54,8.13,43.6,0,0,1.04
2536,58.9,69,85.3,1117.9,308.5,23,25.7,89.6,25.8,28.9,89.3,8.1,11.1,72.7,0.12,1.01,8.69
2537,97.2,104.2,93.3,1523.6,521.1,49.1,51.7,95,36.7,38.4,95.5,6.59,7.75,85,0,0.87,9.93
2538,37.6,53.1,70.9,682.1,224.3,18.1,21.5,84.5,13.2,18,73.3,5.47,9.87,55.4,0,1.73,4
2539,44.5,54.1,82.4,805.7,253.3,20.1,23.5,85.8,17.8,20.3,87.8,5.52,7.39,74.6,0.12,0.97,7.15
2540,31.1,41.9,74.3,835.6,579.9,5.45,5.5,99.2,16.1,16.5,97.8,9.45,19.8,47.8,0,0,0.73
2541,28,35,80,622,135,7.5,11.5,65.2,15,15,100,5.5,8.5,64.7,0,0,2
2542,20.7,29.8,69.7,354.1,89.6,11,13.6,80.9,7.41,10.5,70.6,2.1,3.21,65.4,0,0.86,1.6
2543,34.8,44.8,77.7,749.8,310.2,9.06,11.4,79.4,18.1,21.3,85.1,6.82,10.4,65.9,0,0.12,4
2544,35.8,46.4,77.1,574.3,244,18.2,20.4,89.1,13.9,17,82.1,2.63,6.26,41.9,0,0.3,2.12
2545,50,65,76.9,510,115,35,40,87.5,10,15,66.7,0,0,0,5,10,0
2546,37.7,47.3,79.6,567.3,123.7,21.7,23.3,92.9,13.3,16,83.3,1.33,4.33,30.8,0.33,1.33,4.33
2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,29.3,36.7,79.8,444.8,125.2,14.8,17.8,83.3,10.7,12.6,85.3,1.85,2.96,62.5,0.37,1.11,3.33
2550,60,70,85.7,1160,70,20,20,100,40,40,100,0,0,0,0,0,0
2551,55,65,84.6,815,75,25,25,100,20,25,80,5,5,100,0,0,0
2552,25.9,34.1,75.7,408.9,124.8,13.6,15.6,86.9,8.73,10.3,85.1,2.1,4.65,45.2,0.06,0.76,2.42
2553,20,32,62.5,258,109,13,16,81.3,5,8,62.5,1,3,33.3,0,1,2
2554,25.3,33.1,76.3,348.7,122.7,15.3,17.4,87.7,7.57,10.3,73.6,1,2.29,43.8,0.14,1.29,1.86
2555,10,16.4,61.1,148.2,35.5,5.45,8.18,66.7,4.55,5.45,83.3,0,0,0,0,1.82,0.91
2556,41.2,49.5,83.2,700.6,176.2,17.7,21,84,18.8,21.4,87.9,3.51,5.32,65.9,0,0,3.25
2557,53.6,60,89.4,892.7,240.9,22.7,25.5,89.3,20,20.9,95.7,7.27,9.09,80,0,0.91,8.18
2558,19,33,57.6,543,422,5,5,100,7,7,100,7,20,35,0,0,0
2559,10,10,100,160,150,0,0,0,10,10,100,0,0,0,0,0,0
2560,36.7,50,73.3,653.3,113.3,13.3,16.7,80,18.3,26.7,68.8,3.33,5,66.7,0,1.67,5
2561,50,80,62.5,743.3,86.7,23.3,33.3,70,23.3,33.3,70,0,0,0,0,0,6.67
2562,9.17,16,57.1,104.6,28.8,6.25,8.33,75,1.67,3.54,47.1,0.42,0.83,50,0,0.83,0.42
2563,16.8,22.3,75.5,225,51.4,8.64,10.5,82.6,5.91,6.36,92.9,0.45,0.91,50,0,0.45,1.82
2564,43.1,51.3,84.1,719.3,223.7,19.9,22,90.3,19,20.6,92.4,3.14,6.14,51.2,0,0,2
