Player_ID,MP,Starts,Min,Min/90,Goals,Shots,SoT,SoT%
1333,19,14,1365,15.2,5,2.17,0.86,39.4
1334,18,18,1462,16.2,0,0.31,0,0
1335,20,20,1636,18.2,1,0.93,0.38,41.2
1336,1,0,18,0.2,0,0,0,0
1337,1,0,15,0.2,0,5,5,100
1338,17,14,1219,13.5,2,1.26,0.44,35.3
1339,11,8,721,8,0,0.75,0.13,16.7
1340,5,2,272,3,0,3,0.67,22.2
1341,9,9,778,8.6,2,0.58,0.35,60
1342,17,15,1248,13.9,3,2.52,1.22,48.6
1343,15,13,1132,12.6,2,1.67,0.48,28.6
1344,7,4,419,4.7,0,0.43,0.21,50
1345,4,2,134,1.5,0,0.67,0,0
1346,4,2,196,2.2,1,1.36,0.45,33.3
1347,1,0,5,0.1,0,0,0,0
1348,3,2,135,1.5,0,0,0,0
1349,17,16,1232,13.7,8,3.43,1.39,40.4
1350,22,12,1078,12,3,2.17,0.83,38.5
1351,12,7,559,6.2,2,1.77,0.81,45.5
1352,1,0,8,0.1,0,0,0,0
1353,12,9,766,8.5,1,1.53,0.47,30.8
1354,11,9,853,9.5,1,0.42,0.11,25
1355,11,3,350,3.9,0,0.77,0.26,33.3
1356,5,0,82,0.9,0,3.33,1.11,33.3
1357,18,16,1399,15.5,6,2.26,1.29,57.1
1358,4,3,249,2.8,2,3.93,2.14,54.5
1359,22,22,1923,21.4,13,2.85,1.4,49.2
1360,9,2,212,2.4,0,1.67,0,0
1361,15,11,1002,11.1,1,0.27,0.09,33.3
1362,21,21,1889,21,0,0,0,0
1363,2,1,107,1.2,0,0.83,0,0
1364,9,8,674,7.5,0,1.07,0.27,25
1365,7,2,171,1.9,0,1.05,0,0
1366,5,4,373,4.1,0,0.49,0.24,50
1367,16,12,722,8,2,1,0.63,62.5
1368,10,6,567,6.3,0,0.95,0,0
1369,18,12,1217,13.5,3,2.15,1.04,48.3
1370,15,5,470,5.2,3,3.46,1.54,44.4
1371,6,6,481,5.3,0,1.89,0.19,10
1372,14,10,883,9.8,1,2.86,0.71,25
1373,18,2,409,4.5,0,0.67,0,0
1374,5,1,126,1.4,0,1.43,0,0
1375,5,4,376,4.2,0,1.67,0,0
1376,18,18,1540,17.1,0,0.35,0.12,33.3
1377,2,0,47,0.5,2,6,4,66.7
1378,5,2,152,1.7,0,0,0,0
1379,19,13,1150,12.8,1,0.55,0.23,42.9
1380,11,5,463,5.1,0,1.96,0,0
1381,17,12,1116,12.4,1,3.15,0.65,20.5
1382,4,1,107,1.2,0,0.83,0,0
1383,10,0,106,1.2,0,6.67,2.5,37.5
1384,14,5,545,6.1,1,1.15,0.16,14.3
1385,12,4,441,4.9,0,1.63,0,0
1386,15,15,1224,13.6,4,2.65,1.18,44.4
1387,3,3,266,3,1,4.67,1.67,35.7
1388,13,11,893,9.9,1,0.51,0.2,40
1389,9,2,255,2.8,1,1.07,0.36,33.3
1390,15,13,1065,11.8,0,0.59,0.17,28.6
1391,1,0,9,0.1,0,10,0,0
1392,17,16,1323,14.7,3,1.7,0.54,32
1393,18,15,1217,13.5,0,0.22,0.07,33.3
1394,16,11,956,10.6,2,0.85,0.38,44.4
1395,3,1,81,0.9,0,5.56,2.22,40
1396,17,10,952,10.6,5,2.83,1.13,40
1397,22,22,1928,21.4,4,1.36,0.75,55.2
1398,22,22,1980,22,0,0.45,0.23,50
1399,18,15,1295,14.4,0,0.42,0,0
1400,17,15,1356,15.1,0,0.2,0.07,33.3
1401,21,17,1524,16.9,8,3.55,0.95,26.7
1402,1,0,55,0.6,0,0,0,0
1403,10,10,899,10,0,0,0,0
1404,3,3,270,3,0,0,0,0
1405,21,21,1890,21,0,0,0,0
1406,17,17,1417,15.7,3,1.59,0.45,28
1407,17,17,1458,16.2,0,0.43,0,0
1408,9,7,663,7.4,0,0.27,0.14,50
1409,18,18,1488,16.5,3,1.52,0.67,44
1410,16,12,1155,12.8,0,0.7,0.08,11.1
1411,15,9,662,7.4,0,0.81,0.41,50
1412,1,0,2,0,0,0,0,0
1413,1,0,23,0.3,0,0,0,0
1414,4,3,192,2.1,0,0.48,0,0
1415,14,11,838,9.3,0,0.65,0.32,50
1416,6,0,85,0.9,0,1.11,0,0
1417,13,11,935,10.4,0,0.67,0,0
1418,21,21,1890,21,0,0,0,0
1419,12,5,613,6.8,0,1.03,0.29,28.6
1420,17,11,913,10.1,5,1.88,1.29,68.4
1421,17,13,1201,13.3,1,1.13,0.08,6.7
1422,19,16,1355,15.1,0,0.99,0.4,40
1423,22,22,1973,21.9,2,0.73,0.14,18.8
1424,20,20,1718,19.1,0,0,0,0
1425,16,8,709,7.9,0,1.27,0.25,20
1426,1,0,9,0.1,0,10,10,100
1427,17,16,1334,14.8,14,4.32,2.23,51.6
1428,9,0,129,1.4,1,4.29,2.86,66.7
1429,1,0,8,0.1,0,0,0,0
1430,9,5,453,5,0,0.2,0.2,100
1431,9,3,306,3.4,0,2.06,0.59,28.6
1432,17,12,967,10.7,0,1.03,0.19,18.2
1433,20,19,1741,19.3,1,0.52,0.1,20
1434,17,14,1217,13.5,1,0.67,0.44,66.7
1435,8,4,452,5,0,0,0,0
1436,18,16,1207,13.4,7,2.54,1.12,44.1
1437,21,14,1240,13.8,1,0.8,0.29,36.4
1438,14,11,861,9.6,0,1.04,0.21,20
1439,8,7,548,6.1,1,0.16,0.16,100
1440,7,7,630,7,0,0,0,0
1441,5,0,77,0.9,0,1.11,0,0
1442,13,9,768,8.5,3,2.12,0.71,33.3
1443,1,0,17,0.2,0,0,0,0
1444,8,7,649,7.2,0,0.83,0,0
1445,1,0,1,0,0,0,0,0
1446,13,12,1016,11.3,1,1.06,0.18,16.7
1447,21,21,1890,21,0,0,0,0
1448,8,8,521,5.8,1,2.24,0.52,23.1
1449,21,19,1745,19.4,1,0.26,0.1,40
1450,18,17,1400,15.6,0,1.03,0.45,43.8
1451,14,14,1136,12.6,0,0.32,0.08,25
1452,15,13,1059,11.8,0,0.42,0,0
1453,14,13,1099,12.2,0,0.74,0,0
1454,15,13,1032,11.5,0,0.78,0.17,22.2
1455,22,18,1685,18.7,1,1.07,0.32,30
1456,21,16,1299,14.4,12,2.64,1.04,39.5
1457,19,19,1646,18.3,0,0,0,0
1458,18,16,1239,13.8,4,2.68,0.87,32.4
1459,11,11,932,10.4,2,0.77,0.48,62.5
1460,1,1,90,1,0,0,0,0
1461,14,12,1120,12.4,0,0.48,0.16,33.3
1462,19,19,1710,19,0,0,0,0
1463,19,9,794,8.8,1,1.82,0.8,43.8
1464,17,9,725,8.1,0,0.74,0,0
1465,20,20,1771,19.7,0,0.66,0.2,30.8
1466,22,18,1638,18.2,0,0.38,0.16,42.9
1467,7,4,377,4.2,0,0.24,0,0
1468,5,5,426,4.7,0,2.13,0.21,10
1469,20,12,1048,11.6,2,3.1,0.43,13.9
1470,2,0,12,0.1,0,0,0,0
1471,19,12,1139,12.7,0,1.73,0.47,27.3
1472,20,11,981,10.9,3,2.75,0.92,33.3
1473,4,0,17,0.2,0,0,0,0
1474,6,3,291,3.2,0,1.56,0.94,60
1475,18,18,1550,17.2,0,0.35,0.12,33.3
1476,17,17,1483,16.5,1,0.79,0.36,46.2
1477,19,4,591,6.6,1,2.58,1.52,58.8
1478,6,5,392,4.4,1,0.68,0.45,66.7
1479,20,16,1434,15.9,2,1.07,0.38,35.3
1480,9,4,395,4.4,1,2.05,0.91,44.4
1481,19,18,1637,18.2,1,0.27,0.11,40
1482,18,18,1483,16.5,7,2.36,0.91,38.5
1483,1,0,1,0,0,0,0,0
1484,16,13,1195,13.3,2,1.13,0.23,20
1485,5,5,450,5,0,0,0,0
1486,1,1,90,1,0,0,0,0
1487,20,20,1714,19,1,0.32,0.16,50
1488,13,7,697,7.7,0,1.04,0.39,37.5
1489,16,10,894,9.9,1,1.62,0.51,31.3
1490,18,6,618,6.9,0,1.59,0.14,9.1
1491,5,1,165,1.8,0,1.67,0.56,33.3
1492,18,17,1547,17.2,5,2.03,0.76,37.1
1493,19,16,1379,15.3,1,0.65,0.2,30
1494,2,2,180,2,0,1.5,0.5,33.3
1495,16,15,1273,14.1,9,3.19,1.06,33.3
1496,2,1,112,1.2,0,1.67,0.83,50
1497,19,18,1560,17.3,1,0.58,0.12,20
1498,3,1,123,1.4,0,0,0,0
1499,1,0,74,0.8,0,0,0,0
1500,10,9,653,7.3,0,0.55,0,0
1501,9,4,426,4.7,0,0.85,0.21,25
1502,18,10,955,10.6,0,1.04,0.38,36.4
1503,23,18,1661,18.5,0,0.54,0,0
1504,9,4,391,4.3,0,0.23,0,0
1505,2,0,65,0.7,0,1.43,1.43,100
1506,16,10,898,10,4,2.4,0.9,37.5
1507,16,11,923,10.3,1,1.36,0.29,21.4
1508,7,7,630,7,0,0,0,0
1509,18,13,1101,12.2,2,1.89,0.66,34.8
1510,11,6,634,7,0,0,0,0
1511,17,9,801,8.9,1,1.8,0.34,18.8
1512,16,11,805,8.9,0,0.79,0,0
1513,2,1,129,1.4,0,0.71,0,0
1514,8,1,198,2.2,0,2.73,0.45,16.7
1515,12,10,711,7.9,0,0.51,0.13,25
1516,13,9,845,9.4,0,0.32,0.11,33.3
1517,1,0,10,0.1,0,10,10,100
1518,9,1,322,3.6,1,1.94,1.11,57.1
1519,7,4,297,3.3,0,2.12,0,0
1520,5,2,177,2,0,1.5,0,0
1521,13,11,821,9.1,0,2.64,1.32,50
1522,15,5,553,6.1,1,3.11,0.98,31.6
1523,6,4,365,4.1,1,3.41,0.73,21.4
1524,15,15,1203,13.4,0,0.9,0.3,33.3
1525,5,0,69,0.8,0,0,0,0
1526,21,21,1890,21,0,0,0,0
1527,2,0,15,0.2,0,0,0,0
1528,22,22,1821,20.2,0,0.64,0.1,15.4
1529,20,20,1755,19.5,0,0,0,0
1530,19,19,1655,18.4,0,0.33,0,0
1531,9,5,441,4.9,0,0.2,0.2,100
1532,15,10,916,10.2,1,2.16,0.39,18.2
1533,14,12,906,10.1,6,3.86,1.68,43.6
1534,14,10,693,7.7,0,0.78,0.13,16.7
1535,18,9,895,9.9,1,0.61,0,0
1536,9,8,798,8.9,0,0,0,0
1537,1,0,11,0.1,0,0,0,0
1538,1,0,19,0.2,0,0,0,0
1539,3,1,95,1.1,0,0,0,0
1540,20,14,1191,13.2,1,1.14,0.38,33.3
1541,14,3,327,3.6,0,3.89,0.56,14.3
1542,15,3,428,4.8,1,3.54,0.42,11.8
1543,4,4,360,4,0,0,0,0
1544,21,21,1807,20.1,5,2.34,0.9,38.3
1545,19,19,1710,19,0,0,0,0
1546,21,20,1655,18.4,0,1.41,0.38,26.9
1547,4,1,107,1.2,0,0,0,0
1548,19,17,1529,17,1,0.29,0.06,20
1549,1,0,9,0.1,0,0,0,0
1550,21,19,1619,18,0,0.06,0,0
1551,12,2,323,3.6,0,0.56,0,0
1552,14,12,1138,12.6,1,0.4,0.16,40
1553,12,11,1005,11.2,0,1.25,0.36,28.6
1554,5,0,44,0.5,0,6,0,0
1555,7,3,324,3.6,0,1.94,1.11,57.1
1556,21,16,1503,16.7,2,1.26,0.42,33.3
1557,18,17,1485,16.5,3,0.73,0.24,33.3
1558,17,13,1066,11.8,0,0.25,0.08,33.3
1559,19,8,790,8.8,3,2.95,1.02,34.6
1560,1,0,1,0,0,0,0,0
1561,22,20,1824,20.3,2,0.59,0.2,33.3
1562,2,2,135,1.5,0,0.67,0,0
1563,16,11,1023,11.4,0,1.05,0.26,25
1564,12,8,655,7.3,0,0.82,0.27,33.3
1565,3,2,157,1.7,0,0.59,0,0
1566,9,6,458,5.1,3,2.16,0.98,45.5
1567,17,17,1421,15.8,3,0.82,0.25,30.8
1568,3,0,41,0.5,0,0,0,0
1569,4,2,133,1.5,0,1.33,1.33,100
1570,9,6,555,6.2,2,1.29,0.48,37.5
1571,9,1,191,2.1,0,0.48,0,0
1572,21,21,1726,19.2,7,2.71,0.94,34.6
1573,17,16,1351,15,2,1,0.13,13.3
1574,19,19,1654,18.4,0,0,0,0
1575,9,9,810,9,0,0.78,0.11,14.3
1576,21,19,1675,18.6,12,3.92,1.51,38.4
1577,20,18,1568,17.4,1,0.23,0.06,25
1578,15,13,1181,13.1,1,1.22,0.61,50
1579,1,0,7,0.1,0,10,0,0
1580,10,3,335,3.7,0,3.24,0.81,25
1581,22,21,1918,21.3,0,0.52,0.28,54.5
1582,18,18,1547,17.2,0,0.29,0.06,20
1583,4,4,304,3.4,1,0.29,0.29,100
1584,15,15,1350,15,0,0,0,0
1585,16,10,1039,11.5,2,0.35,0.26,75
1586,2,1,107,1.2,0,0.83,0,0
1587,4,0,48,0.5,0,0,0,0
1588,6,0,42,0.5,0,2,0,0
1589,4,1,137,1.5,0,0.67,0,0
1590,11,6,536,6,0,0.17,0.17,100
1591,18,4,511,5.7,1,3.16,1.05,33.3
1592,22,11,1223,13.6,1,0.59,0.22,37.5
1593,9,7,642,7.1,0,0,0,0
1594,10,10,876,9.7,0,0.1,0,0
1595,6,2,227,2.5,0,0.4,0,0
1596,16,15,1331,14.8,0,0.34,0.14,40
1597,14,7,712,7.9,1,2.03,0.89,43.8
1598,2,2,146,1.6,0,1.25,1.25,100
1599,12,11,796,8.8,2,2.05,0.91,44.4
1600,17,16,1418,15.8,2,1.84,0.51,27.6
1601,2,1,98,1.1,0,0,0,0
1602,1,1,68,0.8,0,1.25,0,0
1603,14,10,837,9.3,7,2.47,1.08,43.5
1604,1,1,5,0.1,0,0,0,0
1605,8,6,541,6,0,0.67,0,0
1606,20,20,1624,18,4,1.56,0.39,25
1607,11,6,556,6.2,0,0.65,0,0
1608,15,15,1199,13.3,2,0.83,0.23,27.3
1609,6,1,144,1.6,0,0,0,0
1610,19,17,1468,16.3,13,4.42,2.21,50
1611,7,6,537,6,0,0.17,0,0
1612,23,22,1925,21.4,2,0.75,0.23,31.3
1613,22,22,1657,18.4,5,1.96,0.92,47.2
1614,2,0,25,0.3,0,0,0,0
1615,6,0,66,0.7,0,2.86,0,0
1616,17,14,1223,13.6,0,1.54,0.37,23.8
1617,18,17,1462,16.2,0,0.12,0,0
1618,2,1,123,1.4,0,0,0,0
1619,15,13,1052,11.7,1,0.68,0.34,50
1620,19,11,981,10.9,2,1.19,0.18,15.4
1621,15,7,753,8.4,0,0.83,0.36,42.9
1622,17,16,1267,14.1,0,0.14,0,0
1623,20,20,1700,18.9,1,0.42,0.11,25
1624,21,21,1838,20.4,3,0.74,0.2,26.7
1625,3,2,249,2.8,0,0.36,0,0
1626,15,14,1139,12.7,0,0.79,0.08,10
1627,9,5,400,4.4,0,1.36,0.23,16.7
1628,15,14,1084,12,2,1.17,0.5,42.9
1629,16,4,530,5.9,0,0,0,0
1630,2,2,114,1.3,1,4.62,2.31,50
1631,2,0,22,0.2,0,5,0,0
1632,11,8,694,7.7,0,0.13,0,0
1633,14,10,896,10,1,0.5,0.4,80
1634,20,17,1483,16.5,0,0.61,0.12,20
1635,19,17,1451,16.1,7,2.36,0.93,39.5
1636,1,0,1,0,0,0,0,0
1637,6,2,170,1.9,0,2.63,1.05,40
1638,5,1,223,2.5,0,0.8,0,0
1639,20,20,1622,18,0,0.33,0,0
1640,9,8,765,8.5,0,0,0,0
1641,14,14,1127,12.5,0,0.08,0,0
1642,11,3,420,4.7,1,0.43,0.21,50
1643,13,13,1157,12.9,0,0.16,0.08,50
1644,18,17,1559,17.3,0,0.35,0.12,33.3
1645,21,21,1890,21,0,0,0,0
1646,16,15,1285,14.3,1,1.68,0.7,41.7
1647,16,15,1265,14.1,0,0.85,0.21,25
1648,1,1,20,0.2,0,0,0,0
1649,16,14,1068,11.9,2,1.43,0.67,47.1
1650,21,21,1890,21,0,0,0,0
1651,18,18,1577,17.5,10,4.57,1.94,42.5
1652,15,11,879,9.8,2,1.73,0.71,41.2
1653,9,7,566,6.3,0,0.63,0,0
1654,4,4,360,4,0,0,0,0
1655,13,0,264,2.9,3,2.07,0.69,33.3
1656,1,0,8,0.1,0,0,0,0
1657,2,0,27,0.3,0,0,0,0
1658,16,14,1288,14.3,2,0.84,0.21,25
1659,17,10,986,11,6,2.64,1.45,55.2
1660,2,2,129,1.4,0,0.71,0,0
1661,21,20,1746,19.4,4,1.7,0.46,27.3
1662,22,22,1980,22,0,0,0,0
1663,16,14,1218,13.5,3,0.89,0.3,33.3
1664,11,2,293,3.3,0,1.52,0,0
1665,14,13,1165,12.9,0,0.31,0.08,25
1666,19,14,1205,13.4,6,1.57,0.3,19
1667,11,3,354,3.9,0,1.54,0.77,50
1668,14,5,546,6.1,0,0.98,0.16,16.7
1669,2,0,15,0.2,0,5,0,0
1670,20,20,1755,19.5,2,0.26,0.1,40
1671,3,3,234,2.6,1,1.15,0.77,66.7
1672,12,7,480,5.3,1,1.89,0.94,50
1673,19,19,1710,19,0,0.05,0,0
1674,16,10,964,10.7,0,0.28,0,0
1675,14,9,764,8.5,3,3.76,1.06,28.1
1676,16,14,1162,12.9,4,1.86,0.78,41.7
1677,5,3,272,3,0,0.67,0.33,50
1678,18,9,829,9.2,0,1.85,0.54,29.4
1679,20,18,1460,16.2,0,0.19,0.06,33.3
1680,16,9,930,10.3,5,1.84,1.07,57.9
1681,19,19,1633,18.1,11,4.2,1.33,31.6
1682,14,11,1041,11.6,0,0.09,0,0
1683,10,4,535,5.9,0,0.68,0,0
1684,18,13,1149,12.8,1,1.02,0.08,7.7
1685,14,7,750,8.3,2,2.53,1.08,42.9
1686,19,13,1122,12.5,3,1.68,0.32,19
1687,2,2,162,1.8,0,0.56,0.56,100
1688,18,17,1386,15.4,12,2.14,1.17,54.5
1689,22,12,1203,13.4,5,2.54,0.75,29.4
1690,12,8,706,7.8,0,1.15,0,0
1691,9,4,457,5.1,0,0.2,0.2,100
1692,3,3,270,3,0,1,0,0
1693,1,0,15,0.2,0,0,0,0
1694,16,16,1374,15.3,0,0.59,0.07,11.1
1695,5,1,229,2.5,0,0.4,0,0
1696,3,2,155,1.7,0,1.18,0,0
1697,9,4,410,4.6,1,2.39,0.22,9.1
1698,20,12,1222,13.6,0,1.76,0.37,20.8
1699,17,11,997,11.1,1,1.26,0.27,21.4
1700,5,4,315,3.5,0,0.29,0,0
1701,6,3,231,2.6,0,2.69,0.38,14.3
1702,13,9,801,8.9,0,0.45,0.11,25
1703,21,21,1890,21,0,0,0,0
1704,3,3,183,2,0,0,0,0
1705,20,12,1119,12.4,4,1.37,0.48,35.3
1706,1,0,12,0.1,0,0,0,0
1707,20,15,1159,12.9,7,3.02,1.4,46.2
1708,9,0,63,0.7,0,1.43,0,0
1709,10,7,606,6.7,0,1.04,0.15,14.3
1710,3,1,216,2.4,0,2.5,0.42,16.7
1711,15,15,1350,15,0,0.87,0.27,30.8
1712,5,5,413,4.6,0,0.87,0.22,25
1713,12,11,919,10.2,5,2.75,1.18,42.9
1714,2,0,13,0.1,0,0,0,0
1715,15,9,802,8.9,0,1.35,0.34,25
1716,13,6,570,6.3,0,2.06,0.63,30.8
1717,4,2,158,1.8,0,0,0,0
1718,1,0,27,0.3,0,0,0,0
1719,9,4,418,4.6,0,1.09,0.22,20
1720,2,0,15,0.2,0,0,0,0
1721,3,1,145,1.6,0,1.25,0,0
1722,15,11,996,11.1,3,1.35,0.36,26.7
1723,12,1,263,2.9,2,2.07,0.69,33.3
1724,18,11,949,10.5,6,2.76,1.52,55.2
1725,9,6,516,5.7,4,4.04,1.23,30.4
1726,21,19,1539,17.1,3,1.81,0.53,29
1727,8,0,98,1.1,0,0.91,0,0
1728,17,7,698,7.8,1,2.56,0.9,35
1729,20,16,1396,15.5,0,0.77,0.06,8.3
1730,4,0,58,0.6,0,0,0,0
1731,19,13,1161,12.9,0,1.24,0.31,25
1732,1,0,4,0,0,0,0,0
1733,3,2,147,1.6,0,0.63,0,0
1734,17,10,1007,11.2,0,0.89,0.18,20
1735,1,1,6,0.1,0,0,0,0
1736,19,19,1710,19,0,0,0,0
1737,13,10,812,9,4,2.44,1.44,59.1
1738,4,2,193,2.1,0,0.48,0.48,100
1739,19,16,1437,16,3,2,0.63,31.3
1740,18,13,1107,12.3,0,1.63,0.33,20
1741,11,9,756,8.4,0,0.36,0.12,33.3
1742,2,0,12,0.1,0,0,0,0
1743,13,6,579,6.4,1,1.72,0.47,27.3
1744,11,8,685,7.6,0,0.13,0,0
1745,19,19,1654,18.4,8,2.34,0.82,34.9
1746,22,5,557,6.2,1,1.94,0.81,41.7
1747,9,3,381,4.2,0,0.48,0,0
1748,18,17,1391,15.5,0,0.97,0.13,13.3
1749,19,17,1360,15.1,10,2.65,1.19,45
1750,16,16,1357,15.1,0,0,0,0
1751,5,0,68,0.8,0,2.5,0,0
1752,14,14,1182,13.1,0,0,0,0
1753,6,2,213,2.4,0,0.83,0.42,50
1754,21,21,1778,19.8,0,0.35,0.1,28.6
1755,19,12,1050,11.7,2,1.11,0.34,30.8
1756,19,19,1702,18.9,0,0.37,0.05,14.3
1757,1,1,90,1,0,0,0,0
